FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
265c3b45bf20365e24efadfe5d1611ead301fab161e556008a13a99354ce05bc	953373	956493	-0.806
2a787611414673b8bbee501654e220b07bca6b70f1cad7b807141dccf5350430	-1	-1	-2.5685
1cc83f3fb24af491e586f6ea7f198792b6e78da36eeb515c4725ba2b196ac04e	959312	961532	-1.5265
5b922e4585268da438d5ca14169bb2f62683b540703c3da8e198969d3e919139	962093	963132	-1.3513
b6c5203fd8462ae6dc426236a4f80c233ab97b86051225a94ec653cd35ebacae	967593	969812	-0.4709
7908f37af709a670a2861d77833289de84e9ad4dd52f8e2a59e1151845430534	971532	972892	-0.0674
ec51ebad0469a45998ba279f765eabe923fb387ecdb4c42929ff2503853b1889	975172	976873	-0.3815
7fe95615f06c4555f0c0ebd11df813dba9d9928d664feba4c5efb055fa3a159a	980792	981692	-1.1898
9e1c1ea79a630af6263f50e31aaa9afcebe201471bbf27d3284dc41807b98a2c	982912	985672	-1.2035
7535818728a581ed80ac8d77db24709696e42d013e337a33deb0f28d1698a699	-1	-1	-3.1502
c9ee9abcb287830cfe0481964341e635077cacd5c9e51f5afde98797358c430f	987252	991152	-1.1782
8186676c36c207f7e0b246b504b518ba1494e583808dc448861cf21742f9b023	992132	993852	-0.9603
951b0fbc1343fbed22c5ebc0208d8910e0ede91fa9a889cc29b627364bd16b16	998373	1001692	-1.4755
5b8f75b87f1ec5f295683d3a8c03b39504803304142decd9ab29580bd0915b88	1001953	1003812	-0.2484
c509dd24b0346648989bc350390a0ec278cee7ad093bf1c4a86432a5a130a7d6	1003853	1006733	-0.9005
ca67fb9dc58fc5de49defa05969a7db9bed8bf25c680dda45e276365a6a1b904	1009672	1011932	-1.3362
8499048243dfe019e3bbbc27596472cf9719c898cf955dbb70e3257646fd5186	-1	-1	-2.6148
e190f03308a664d6982ab8763c7f51e43152e27a440afd8211e349db33245d0f	1018853	1020012	-0.1723
4f73440af32778aad44136d5c1be0f79296e24d3eb2d1338683996053ffaf272	1020692	1021472	-0.0138
db364c629241a474c9ed329c337db7f5ae4e278ebba71f9021f1de713e55ca09	1026413	1028173	-0.0339
cde78735000138d08f88c4506e697f8832cf45f6061cb96499adc50439e792d4	1029853	1032032	-0.1807
daccba3dc6141f0d96a53c641e9e6174dbb3ea5c9a81f48b8d4782792c9ccfd0	1032953	1034413	-2.346
dfafea6a8d4d9caf8dae9cafc4862c93e2e5cea732fb6b54dc7328f2b6211719	1038813	1039733	-2.1535
